,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
4102,16.0,5.0,1.0,1.0,36.0,140.65,0.08,12.0,11.72,1687.78,0.05,93.77,8,0,5,0,10.0,5.0,24.0,12.0,9.0,0
4103,11.0,2.0,1.0,1.0,21.0,82.04,0.27,3.67,22.38,300.83,0.03,16.71,6,0,3,0,6.0,9.0,10.0,11.0,3.0,0
4104,9.0,1.0,1.0,1.0,40.0,172.88,0.17,6.0,28.81,1037.26,0.06,57.63,6,0,1,0,8.0,12.0,22.0,18.0,1.0,0
4105,29.0,4.0,1.0,3.0,98.0,494.35,0.05,18.82,26.26,9305.42,0.16,516.97,22,2,3,0,16.0,17.0,58.0,40.0,7.0,0
4106,25.0,6.0,5.0,2.0,58.0,269.34,0.04,25.71,10.47,6925.98,0.09,384.78,17,4,2,0,18.0,7.0,38.0,20.0,11.0,0
4107,14.0,3.0,3.0,1.0,68.0,333.67,0.07,13.5,24.72,4504.53,0.11,250.25,10,0,2,0,15.0,15.0,41.0,27.0,5.0,0
4108,58.0,10.0,1.0,4.0,98.0,528.45,0.05,19.97,26.46,10555.04,0.18,586.39,43,7,6,0,23.0,19.0,65.0,33.0,17.0,0
4109,61.0,4.0,1.0,3.0,133.0,707.82,0.06,18.0,39.32,12740.7,0.24,707.82,46,0,13,0,16.0,24.0,79.0,54.0,7.0,0
4110,28.0,3.0,1.0,3.0,59.0,280.54,0.2,4.9,57.25,1374.64,0.09,76.37,21,0,5,0,7.0,20.0,31.0,28.0,5.0,0
4111,24.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18,0,4,0,7.0,14.0,25.0,20.0,5.0,0
4112,24.0,3.0,1.0,3.0,43.0,185.84,0.2,5.12,36.33,950.66,0.06,52.81,18,0,4,0,7.0,13.0,24.0,19.0,5.0,0
4113,17.0,4.0,1.0,3.0,30.0,114.22,0.14,7.33,15.58,837.62,0.04,46.53,13,0,2,0,8.0,6.0,19.0,11.0,7.0,0
4114,24.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18,0,4,0,7.0,14.0,25.0,20.0,5.0,0
4115,24.0,3.0,1.0,3.0,43.0,185.84,0.2,5.12,36.33,950.66,0.06,52.81,18,0,4,0,7.0,13.0,24.0,19.0,5.0,0
4116,25.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18,0,5,0,7.0,14.0,25.0,20.0,5.0,0
4117,25.0,3.0,1.0,3.0,43.0,185.84,0.2,5.12,36.33,950.66,0.06,52.81,18,0,5,0,7.0,13.0,24.0,19.0,5.0,0
4118,24.0,3.0,1.0,3.0,43.0,185.84,0.2,5.12,36.33,950.66,0.06,52.81,18,0,4,0,7.0,13.0,24.0,19.0,5.0,0
4119,24.0,3.0,1.0,3.0,45.0,197.65,0.2,5.0,39.53,988.27,0.07,54.9,18,0,4,0,7.0,14.0,25.0,20.0,5.0,0
4120,28.0,7.0,1.0,3.0,66.0,289.89,0.05,21.0,13.8,6087.75,0.1,338.21,16,8,2,0,14.0,7.0,45.0,21.0,13.0,0
4121,158.0,21.0,10.0,11.0,328.0,1790.69,0.02,50.42,35.52,90280.8,0.6,5015.6,95,30,31,0,20.0,24.0,207.0,121.0,41.0,0
4122,25.0,9.0,1.0,3.0,69.0,320.43,0.05,19.09,16.78,6117.23,0.11,339.85,20,0,3,0,14.0,11.0,39.0,30.0,17.0,0
4123,24.0,7.0,1.0,3.0,45.0,203.56,0.08,12.35,16.48,2513.97,0.07,139.66,19,0,3,0,13.0,10.0,26.0,19.0,13.0,0
4124,65.0,10.0,8.0,4.0,203.0,1080.35,0.02,45.32,23.84,48956.98,0.36,2719.83,45,9,8,0,21.0,19.0,121.0,82.0,19.0,0
4125,17.0,5.0,1.0,2.0,30.0,127.44,0.1,10.29,12.39,1310.79,0.04,72.82,13,0,2,0,12.0,7.0,18.0,12.0,9.0,0
4126,31.0,8.0,1.0,5.0,72.0,353.3,0.08,13.13,26.92,4637.01,0.12,257.61,24,0,3,2,14.0,16.0,42.0,30.0,15.0,0
4127,20.0,11.0,5.0,4.0,59.0,280.54,0.07,13.75,20.4,3857.4,0.09,214.3,16,0,2,0,15.0,12.0,37.0,22.0,21.0,0
4128,49.0,11.0,10.0,6.0,123.0,635.9,0.06,17.5,36.34,11128.26,0.21,618.24,34,4,9,0,15.0,21.0,74.0,49.0,21.0,0
4129,67.0,11.0,9.0,4.0,253.0,1346.45,0.02,55.82,24.12,75153.05,0.45,4175.17,53,3,8,0,21.0,19.0,152.0,101.0,21.0,0
4130,312.0,39.0,30.0,14.0,1097.0,7012.37,0.01,97.82,71.69,685920.72,2.34,38106.71,228,35,42,5,27.0,57.0,684.0,413.0,77.0,0
4131,30.0,3.0,1.0,1.0,100.0,535.76,0.09,10.91,49.1,5845.47,0.18,324.75,21,0,7,0,13.0,28.0,53.0,47.0,5.0,0
4132,148.0,30.0,20.0,16.0,404.0,2459.33,0.02,45.81,53.69,112660.96,0.82,6258.94,103,34,9,0,26.0,42.0,256.0,148.0,59.0,0
4133,15.0,2.0,1.0,2.0,29.0,113.3,0.12,8.25,13.73,934.72,0.04,51.93,8,4,1,0,9.0,6.0,18.0,11.0,3.0,0
4134,88.0,13.0,5.0,5.0,353.0,2050.0,0.02,55.76,36.77,114302.82,0.68,6350.16,60,9,12,1,23.0,33.0,193.0,160.0,25.0,0
4135,67.0,11.0,1.0,4.0,237.0,1269.74,0.04,22.34,56.82,28372.12,0.42,1576.23,63,0,2,0,12.0,29.0,129.0,108.0,21.0,0
4136,15.0,7.0,1.0,7.0,49.0,211.77,0.19,5.14,41.18,1089.13,0.07,60.51,13,0,0,0,6.0,14.0,25.0,24.0,13.0,0
4137,17.0,3.0,1.0,3.0,37.0,162.52,0.09,10.67,15.24,1733.5,0.05,96.31,12,0,3,0,12.0,9.0,21.0,16.0,5.0,0
4138,43.0,6.0,4.0,5.0,302.0,1776.56,0.04,25.24,70.38,44847.26,0.59,2491.51,36,0,5,0,18.0,41.0,187.0,115.0,11.0,0
4139,9.0,1.0,1.0,1.0,35.0,145.95,0.15,6.5,22.45,948.66,0.05,52.7,6,0,1,0,9.0,9.0,22.0,13.0,1.0,0
4140,11.0,1.0,1.0,1.0,53.0,221.01,0.13,7.6,29.08,1679.65,0.07,93.31,8,0,1,0,8.0,10.0,34.0,19.0,1.0,0
4141,28.0,9.0,1.0,1.0,113.0,588.67,0.08,12.48,47.17,7346.58,0.2,408.14,23,0,3,0,12.0,25.0,61.0,52.0,17.0,0
4142,23.0,2.0,1.0,2.0,146.0,686.26,0.04,28.5,24.08,19558.53,0.23,1086.58,19,0,2,0,13.0,13.0,89.0,57.0,3.0,0
4143,33.0,1.0,1.0,1.0,255.0,1366.18,0.03,30.87,44.26,42167.54,0.46,2342.64,25,0,6,0,15.0,26.0,148.0,107.0,1.0,0
4144,22.0,5.0,1.0,1.0,79.0,379.78,0.1,10.03,37.87,3808.98,0.13,211.61,17,0,3,0,11.0,17.0,48.0,31.0,9.0,0
4145,42.0,6.0,1.0,5.0,277.0,1586.63,0.03,33.47,47.41,53102.66,0.53,2950.15,35,2,3,0,21.0,32.0,175.0,102.0,11.0,0
4146,32.0,7.0,7.0,4.0,172.0,980.48,0.04,24.2,40.52,23727.51,0.33,1318.2,26,0,4,0,22.0,30.0,106.0,66.0,12.0,0
4147,87.0,6.0,1.0,6.0,572.0,3432.0,0.03,38.16,89.94,130963.66,1.14,7275.76,60,9,16,0,17.0,47.0,361.0,211.0,11.0,0
4148,44.0,4.0,1.0,4.0,149.0,827.63,0.06,16.77,49.34,13882.89,0.28,771.27,33,2,7,0,16.0,31.0,84.0,65.0,7.0,0
4149,67.0,6.0,1.0,2.0,333.0,1849.68,0.02,51.11,36.19,94539.1,0.62,5252.17,49,3,13,0,20.0,27.0,195.0,138.0,11.0,0
4150,28.0,3.0,1.0,3.0,66.0,332.93,0.1,9.75,34.15,3246.07,0.11,180.34,19,0,5,2,13.0,20.0,36.0,30.0,5.0,0
4151,22.0,2.0,1.0,1.0,81.0,412.08,0.08,13.33,30.91,5494.46,0.14,305.25,15,1,3,0,16.0,18.0,51.0,30.0,3.0,0
4152,104.0,18.0,6.0,10.0,351.0,2000.85,0.02,53.14,37.65,106331.12,0.67,5907.28,75,12,14,1,24.0,28.0,227.0,124.0,35.0,0
4153,4.0,1.0,1.0,1.0,19.0,72.34,0.4,2.5,28.94,180.85,0.02,10.05,2,0,0,0,5.0,9.0,10.0,9.0,1.0,0
4154,25.0,2.0,1.0,2.0,73.0,334.7,0.09,11.1,30.15,3715.2,0.11,206.4,12,3,5,3,9.0,15.0,36.0,37.0,3.0,0
4155,38.0,3.0,1.0,3.0,187.0,898.98,0.03,34.88,25.78,31351.77,0.3,1741.76,34,0,2,0,12.0,16.0,94.0,93.0,5.0,0
4156,76.0,5.0,1.0,5.0,288.0,1599.72,0.04,26.96,59.35,43121.91,0.53,2395.66,54,3,16,0,13.0,34.0,147.0,141.0,9.0,0
4157,193.0,14.0,5.0,4.0,1069.0,6461.46,0.01,152.75,42.3,986987.6,2.15,54832.64,160,0,26,2,26.0,40.0,599.0,470.0,27.0,0
4158,116.0,23.0,7.0,11.0,398.0,2405.67,0.02,42.93,56.03,103283.38,0.8,5737.97,79,15,13,7,21.0,45.0,214.0,184.0,45.0,0
4159,54.0,8.0,1.0,7.0,312.0,1573.85,0.03,39.71,39.63,62504.37,0.52,3472.46,48,0,3,0,12.0,21.0,173.0,139.0,15.0,0
4160,60.0,9.0,3.0,5.0,202.0,1115.76,0.02,43.45,25.68,48482.41,0.37,2693.47,46,1,11,0,25.0,21.0,129.0,73.0,17.0,0
4161,92.0,8.0,1.0,4.0,241.0,1255.48,0.04,27.7,45.33,34771.29,0.42,1931.74,79,0,8,2,14.0,23.0,150.0,91.0,15.0,0
4162,63.0,17.0,3.0,5.0,411.0,2243.83,0.02,64.58,34.74,144913.79,0.75,8050.77,43,10,7,0,20.0,24.0,256.0,155.0,33.0,0
4163,18.0,3.0,1.0,2.0,41.0,167.59,0.12,8.44,19.86,1414.01,0.06,78.56,13,0,3,0,9.0,8.0,26.0,15.0,5.0,0
4164,105.0,11.0,1.0,7.0,352.0,2212.46,0.03,36.08,61.31,79836.47,0.74,4435.36,91,0,9,0,25.0,53.0,199.0,153.0,20.0,0
4165,55.0,10.0,6.0,2.0,230.0,1240.23,0.03,37.88,32.75,46973.83,0.41,2609.66,48,0,2,0,18.0,24.0,129.0,101.0,19.0,0
4166,68.0,4.0,1.0,3.0,195.0,983.66,0.04,27.63,35.6,27179.99,0.33,1510.0,52,3,9,2,14.0,19.0,120.0,75.0,7.0,0
4167,8.0,2.0,1.0,2.0,24.0,98.1,0.13,7.86,12.49,770.78,0.03,42.82,6,0,0,0,10.0,7.0,13.0,11.0,3.0,0
4168,41.0,10.0,4.0,5.0,180.0,891.76,0.03,40.0,22.29,35670.21,0.3,1981.68,30,0,9,0,16.0,15.0,113.0,75.0,19.0,0
4169,411.0,5.0,1.0,4.0,1584.0,10430.58,0.02,56.31,185.24,587317.09,3.48,32628.73,322,1,86,0,13.0,83.0,865.0,719.0,9.0,0
4170,14.0,2.0,1.0,2.0,34.0,141.78,0.11,9.38,15.12,1329.16,0.05,73.84,10,0,1,0,10.0,8.0,19.0,15.0,3.0,0
4171,14.0,1.0,1.0,1.0,59.0,277.33,0.12,8.44,32.87,2339.94,0.09,130.0,9,0,2,0,10.0,16.0,32.0,27.0,1.0,0
4172,72.0,23.0,12.0,7.0,264.0,1449.85,0.02,49.71,29.16,72078.22,0.48,4004.35,50,9,9,1,24.0,21.0,177.0,87.0,45.0,0
4173,15.0,1.0,1.0,1.0,41.0,160.18,0.2,5.0,32.04,800.91,0.05,44.5,9,0,3,0,5.0,10.0,21.0,20.0,1.0,0
4174,23.0,2.0,1.0,2.0,71.0,311.85,0.07,14.09,22.13,4394.31,0.1,244.13,16,0,4,0,10.0,11.0,40.0,31.0,3.0,0
4175,14.0,1.0,1.0,1.0,59.0,277.33,0.12,8.44,32.87,2339.94,0.09,130.0,9,0,2,0,10.0,16.0,32.0,27.0,1.0,0
4176,82.0,26.0,15.0,7.0,294.0,1650.72,0.02,50.0,33.01,82536.23,0.55,4585.35,58,10,10,1,25.0,24.0,198.0,96.0,51.0,0
4177,42.0,3.0,1.0,3.0,162.0,824.17,0.05,21.36,38.59,17601.89,0.27,977.88,31,0,8,0,13.0,21.0,93.0,69.0,5.0,0
4178,23.0,2.0,1.0,2.0,71.0,311.85,0.07,14.09,22.13,4394.31,0.1,244.13,16,0,4,0,10.0,11.0,40.0,31.0,3.0,0
4179,63.0,6.0,1.0,2.0,287.0,1740.97,0.03,32.67,53.29,56878.2,0.58,3159.9,44,7,9,0,23.0,44.0,162.0,125.0,11.0,0
4180,8.0,1.0,1.0,1.0,55.0,214.88,0.11,9.0,23.88,1933.91,0.07,107.44,4,0,2,0,6.0,9.0,28.0,27.0,1.0,0
4181,107.0,15.0,8.0,8.0,392.0,2286.49,0.02,52.17,43.83,119289.6,0.76,6627.2,79,9,15,0,22.0,35.0,226.0,166.0,29.0,0
4182,158.0,20.0,12.0,6.0,632.0,3792.0,0.01,92.17,41.14,349496.0,1.26,19416.44,130,6,16,3,28.0,36.0,395.0,237.0,39.0,0
4183,61.0,8.0,1.0,5.0,200.0,1104.71,0.03,36.0,30.69,39769.65,0.37,2209.42,47,1,11,0,23.0,23.0,128.0,72.0,15.0,0
4184,92.0,9.0,1.0,4.0,476.0,2811.68,0.02,54.92,51.19,154426.11,0.94,8579.23,82,1,5,0,21.0,39.0,272.0,204.0,17.0,0
4185,28.0,11.0,1.0,4.0,109.0,554.53,0.04,27.0,20.54,14972.4,0.18,831.8,24,0,2,0,19.0,16.0,63.0,48.0,20.0,0
4186,54.0,10.0,1.0,4.0,426.0,2546.32,0.02,52.7,48.31,134198.01,0.85,7455.45,40,1,10,1,26.0,37.0,276.0,150.0,18.0,0
4187,14.0,2.0,1.0,2.0,13.0,39.0,0.5,2.0,19.5,78.0,0.01,4.33,7,4,1,0,4.0,4.0,9.0,4.0,3.0,0
4188,129.0,40.0,29.0,6.0,651.0,3920.56,0.01,93.84,41.78,367897.01,1.31,20438.72,106,10,11,0,28.0,37.0,403.0,248.0,79.0,0
4189,56.0,6.0,1.0,4.0,166.0,822.4,0.05,18.33,44.86,15077.27,0.27,837.63,47,6,1,0,10.0,21.0,89.0,77.0,11.0,0
4190,86.0,11.0,9.0,6.0,231.0,1335.49,0.03,28.86,46.28,38538.54,0.45,2141.03,68,0,16,0,20.0,35.0,130.0,101.0,21.0,0
4191,15.0,1.0,1.0,1.0,45.0,206.32,0.17,6.0,34.39,1237.94,0.07,68.77,9,0,4,0,9.0,15.0,25.0,20.0,1.0,0
4192,9.0,1.0,1.0,1.0,27.0,105.49,0.21,4.81,21.92,507.65,0.04,28.2,5,0,1,0,7.0,8.0,16.0,11.0,1.0,0
4193,46.0,5.0,1.0,3.0,161.0,899.18,0.06,17.82,50.45,16025.69,0.3,890.32,36,3,4,0,17.0,31.0,96.0,65.0,9.0,0
4194,152.0,8.0,3.0,8.0,948.0,6026.96,0.01,72.15,83.53,434839.83,2.0,24157.77,114,17,18,0,25.0,57.0,619.0,329.0,14.0,0
4195,22.0,1.0,1.0,1.0,89.0,445.0,0.11,9.09,48.95,4045.45,0.15,224.75,17,1,2,0,10.0,22.0,49.0,40.0,1.0,0
4196,26.0,3.0,1.0,3.0,76.0,361.37,0.05,20.0,18.07,7227.43,0.12,401.52,20,0,4,0,15.0,12.0,44.0,32.0,5.0,0
4197,20.0,3.0,1.0,3.0,68.0,323.33,0.06,17.5,18.48,5658.32,0.11,314.35,14,0,4,0,15.0,12.0,40.0,28.0,5.0,0
4198,15.0,2.0,1.0,1.0,28.0,109.39,0.13,7.5,14.59,820.45,0.04,45.58,11,0,2,0,9.0,6.0,18.0,10.0,3.0,0
4199,157.0,11.0,5.0,6.0,475.0,2881.39,0.03,38.99,73.9,112344.29,0.96,6241.35,125,10,20,0,19.0,48.0,278.0,197.0,21.0,0
4200,8.0,1.0,1.0,1.0,73.0,270.13,0.09,11.25,24.01,3038.99,0.09,168.83,4,0,2,0,5.0,8.0,37.0,36.0,1.0,0
4201,16.0,2.0,1.0,2.0,77.0,409.79,0.12,8.67,47.28,3551.5,0.14,197.31,14,0,2,0,13.0,27.0,41.0,36.0,3.0,0
4202,9.0,1.0,1.0,1.0,49.0,200.29,0.13,7.7,26.01,1542.2,0.07,85.68,7,0,0,0,7.0,10.0,27.0,22.0,1.0,0
4203,56.0,12.0,1.0,7.0,324.0,1675.06,0.02,46.14,36.31,77280.98,0.56,4293.39,50,0,3,0,14.0,22.0,179.0,145.0,23.0,0
4204,155.0,22.0,5.0,8.0,931.0,5606.82,0.01,146.61,38.24,822022.76,1.87,45667.93,97,46,10,0,29.0,36.0,567.0,364.0,43.0,0
4205,15.0,2.0,1.0,1.0,39.0,168.56,0.11,9.17,18.39,1545.09,0.06,85.84,11,0,2,0,11.0,9.0,24.0,15.0,3.0,0
4206,12.0,2.0,1.0,2.0,38.0,169.46,0.12,8.5,19.94,1440.4,0.06,80.02,9,0,1,0,11.0,11.0,21.0,17.0,3.0,0
4207,13.0,2.0,1.0,2.0,33.0,140.18,0.18,5.45,25.7,764.63,0.05,42.48,8,0,3,0,8.0,11.0,18.0,15.0,3.0,0
4208,32.0,3.0,1.0,3.0,75.0,378.33,0.15,6.56,57.65,2482.79,0.13,137.93,25,0,5,0,9.0,24.0,40.0,35.0,5.0,0
4209,79.0,10.0,4.0,6.0,235.0,1333.02,0.04,28.0,47.61,37324.56,0.44,2073.59,60,4,13,0,17.0,34.0,123.0,112.0,19.0,0
4210,13.0,1.0,1.0,1.0,34.0,144.43,0.21,4.67,30.95,674.0,0.05,37.44,7,0,4,0,7.0,12.0,18.0,16.0,1.0,0
4211,19.0,4.0,4.0,3.0,62.0,276.48,0.07,15.0,18.43,4147.27,0.09,230.4,14,0,3,0,11.0,11.0,32.0,30.0,7.0,0
4212,6.0,1.0,1.0,1.0,21.0,69.76,0.3,3.33,20.93,232.53,0.02,12.92,3,0,1,0,4.0,7.0,13.0,11.0,1.0,0
4213,12.0,2.0,1.0,2.0,18.0,64.53,0.18,5.6,11.52,361.36,0.02,20.08,7,0,3,0,7.0,5.0,10.0,8.0,3.0,0
4214,17.0,4.0,3.0,2.0,27.0,110.36,0.09,11.0,10.03,1213.98,0.04,67.44,11,0,4,0,11.0,6.0,15.0,12.0,7.0,0
4215,6.0,1.0,1.0,1.0,15.0,49.83,0.29,3.5,14.24,174.4,0.02,9.69,3,0,1,0,5.0,5.0,8.0,7.0,1.0,0
4216,6.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.02,8.41,3,0,1,0,5.0,6.0,8.0,7.0,1.0,0
4217,15.0,4.0,1.0,2.0,55.0,267.19,0.09,11.69,22.85,3124.06,0.09,173.56,8,0,5,0,16.0,13.0,36.0,19.0,7.0,0
4218,22.0,4.0,4.0,3.0,82.0,389.9,0.07,13.75,28.36,5361.14,0.13,297.84,16,0,4,0,11.0,17.0,44.0,41.0,7.0,0
4219,31.0,6.0,5.0,3.0,137.0,747.94,0.04,25.57,29.26,19121.3,0.25,1062.29,17,3,8,0,21.0,23.0,81.0,56.0,11.0,0
4220,8.0,2.0,1.0,2.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,5,0,1,0,4.0,3.0,6.0,4.0,3.0,0
4221,22.0,7.0,3.0,4.0,117.0,604.88,0.04,27.94,21.65,16901.09,0.2,938.95,17,0,3,0,19.0,17.0,67.0,50.0,13.0,0
4222,34.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0
4223,79.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,0
4224,59.0,8.0,1.0,7.0,148.0,776.69,0.05,19.24,40.37,14942.9,0.26,830.16,46,0,11,0,15.0,23.0,89.0,59.0,15.0,0
4225,33.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0
4226,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0
4227,39.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,0
4228,20.0,3.0,1.0,3.0,99.0,503.66,0.06,16.5,30.52,8310.37,0.17,461.69,12,0,5,1,17.0,17.0,66.0,33.0,5.0,0
4229,17.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,3,0,11,1,5.0,3.0,6.0,3.0,1.0,0
4230,7.0,1.0,1.0,1.0,16.0,55.35,0.34,2.92,18.98,161.44,0.02,8.97,4,0,1,0,5.0,6.0,9.0,7.0,1.0,0
4231,137.0,23.0,1.0,19.0,311.0,2018.97,0.03,33.1,60.99,66834.75,0.67,3713.04,102,0,33,0,32.0,58.0,191.0,120.0,32.0,0
4232,36.0,5.0,1.0,4.0,106.0,552.2,0.05,18.29,30.2,10097.41,0.18,560.97,26,0,8,0,16.0,21.0,58.0,48.0,9.0,0
4233,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4234,12.0,2.0,1.0,2.0,18.0,66.61,0.24,4.08,16.3,271.98,0.02,15.11,5,3,2,0,7.0,6.0,11.0,7.0,3.0,0
4235,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4236,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4237,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4238,19.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0
4239,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4240,6.0,1.0,1.0,1.0,22.0,83.76,0.27,3.75,22.34,314.11,0.03,17.45,4,0,0,0,6.0,8.0,12.0,10.0,1.0,0
4241,13.0,2.0,1.0,1.0,42.0,189.99,0.14,7.31,26.0,1388.39,0.06,77.13,8,0,3,0,10.0,13.0,23.0,19.0,3.0,0
4242,16.0,2.0,1.0,2.0,29.0,110.41,0.17,6.0,18.4,662.48,0.04,36.8,10,0,4,0,7.0,7.0,17.0,12.0,3.0,0
4243,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4244,54.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,17.0,0
4245,59.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4246,21.0,3.0,1.0,3.0,40.0,169.92,0.2,4.96,34.27,842.51,0.06,46.81,17,0,2,0,7.0,12.0,23.0,17.0,5.0,0
4247,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4248,21.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0
4249,24.0,2.0,1.0,2.0,50.0,222.97,0.09,10.8,20.65,2408.09,0.07,133.78,16,1,5,0,12.0,10.0,32.0,18.0,3.0,0
4250,32.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,0
4251,11.0,2.0,1.0,2.0,17.0,60.94,0.24,4.2,14.51,255.97,0.02,14.22,7,0,2,0,7.0,5.0,11.0,6.0,3.0,0
4252,12.0,2.0,1.0,2.0,17.0,62.91,0.29,3.5,17.97,220.18,0.02,12.23,9,0,1,0,7.0,6.0,11.0,6.0,3.0,0
4253,8.0,2.0,1.0,1.0,26.0,104.0,0.12,8.33,12.48,866.67,0.03,48.15,4,0,1,0,10.0,6.0,16.0,10.0,3.0,0
4254,17.0,1.0,1.0,1.0,55.0,245.27,0.23,4.26,57.51,1046.0,0.08,58.11,12,0,3,0,5.0,17.0,26.0,29.0,1.0,0
4255,4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4.0,4.0,5.0,4.0,1.0,0
4256,20.0,6.0,5.0,3.0,57.0,264.7,0.06,16.89,15.67,4470.49,0.09,248.36,15,1,2,0,16.0,9.0,38.0,19.0,11.0,0
4257,11.0,2.0,1.0,2.0,19.0,70.31,0.29,3.43,20.51,241.06,0.02,13.39,9,0,0,0,6.0,7.0,11.0,8.0,3.0,0
4258,6.0,1.0,1.0,1.0,21.0,72.65,0.3,3.33,21.79,242.16,0.02,13.45,4,0,0,0,5.0,6.0,13.0,8.0,1.0,0
4259,67.0,14.0,8.0,5.0,206.0,1124.64,0.02,51.6,21.8,58031.57,0.37,3223.98,52,5,8,0,24.0,20.0,120.0,86.0,27.0,0
4260,7.0,1.0,1.0,1.0,14.0,46.51,0.33,3.0,15.5,139.52,0.02,7.75,4,0,1,0,6.0,4.0,10.0,4.0,1.0,0
4261,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,0
4262,5.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,3,0,0,0,5.0,3.0,6.0,3.0,1.0,0
4263,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,0,0,4.0,2.0,4.0,2.0,1.0,0
4264,5.0,1.0,1.0,1.0,15.0,47.55,0.2,5.0,9.51,237.74,0.02,13.21,3,0,0,0,6.0,3.0,10.0,5.0,1.0,0
4265,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,0
4266,4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2,0,0,0,4.0,3.0,4.0,3.0,1.0,0
4267,35.0,8.0,5.0,3.0,94.0,522.13,0.06,15.93,32.78,8315.43,0.17,461.97,27,3,3,0,20.0,27.0,51.0,43.0,15.0,0
4268,20.0,4.0,4.0,3.0,66.0,338.53,0.1,10.53,32.15,3563.5,0.11,197.97,15,1,2,0,16.0,19.0,41.0,25.0,7.0,0
4269,30.0,5.0,5.0,3.0,89.0,456.51,0.14,7.1,64.33,3239.44,0.15,179.97,21,1,3,3,9.0,26.0,48.0,41.0,9.0,0
4270,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,0.0,1.0,0.0,1.0,0
